apk_id,apk_hash,apk_is_mal,apk_accept,apk_access,apk_bind,apk_chdir,apk_chmod,apk_chown,apk_chroot,apk_close,apk_connect,apk_dup2,apk_dup,apk_fchdir,apk_fchmod,apk_fchown,apk_fcntl,apk_flock,apk_fpathconf,apk_fstat,apk_fstatfs,apk_fsync,apk_ftruncate,apk_getdirentries,apk_getdomainname,apk_getfh,apk_getfsstat,apk_gethostname,apk_getpeername,apk_getrlimit,apk_getsockname,apk_getsockopt,apk_gettimeofday,apk_hostname,apk_ioctl,apk_link,apk_listen,apk_lseek,apk_lstat,apk_mkdir,apk_mkfifo,apk_mknod,apk_mmap,apk_mount,apk_mq_close,apk_mq_getattr,apk_mq_open,apk_mq_receive,apk_mq_send,apk_mq_setattr,apk_mq_unlink,apk_munmap,apk_nfssvc,apk_open,apk_pipe,apk_read,apk_readlink,apk_readv,apk_recv,apk_recvfrom,apk_recvmsg,apk_rename,apk_rmdir,apk_select,apk_send,apk_sendmsg,apk_sendto,apk_sethostname,apk_setrlimit,apk_setsockopt,apk_settimeofday,apk_shm_open,apk_shm_unlink,apk_shutdown,apk_socket,apk_socketpair,apk_stat,apk_statfs,apk_swapon,apk_symlink,apk_sync,apk_truncate,apk_umask,apk_unlink,apk_unmount,apk_utimes,apk_write,apk_writev
3495,com.a01tech.massager4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,com.a3d4medical.completeanatomy,0,0,4,0,0,2,0,0,13,0,1,0,0,0,0,2,0,0,8,0,2,0,0,0,0,0,0,0,0,0,8,33,0,18,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,2,0,0,2,0,0,9,12
3497,com.a4tune,0,0,13,0,0,5,0,0,1281,0,0,50,0,0,0,51,4,0,1194,0,5,0,0,0,0,0,0,0,0,0,6,23,0,4969,5,0,2,0,0,0,0,1278,0,0,0,0,0,0,0,0,1182,0,7,0,303778,0,0,0,1035,0,5,0,0,0,0,369,0,0,0,0,0,0,0,0,0,1201,0,0,0,5,0,0,5,0,0,145169,160
3498,com.aa2.generaladaptiveapps,0,0,51,0,0,52,0,0,737,0,0,189,0,32,0,638,14,0,676,0,4,64,0,0,0,0,0,0,0,0,13,3112,0,7946,40,0,49,44,0,0,0,801,0,0,0,0,0,0,0,0,574,0,140,0,365882,0,0,0,8521,3725,5,0,0,0,60,5097,0,0,0,0,0,0,0,0,0,821,0,0,0,4,64,0,40,0,0,151266,1950
3499,com.aaaacademy.app,0,0,0,0,0,0,0,0,21,0,0,8,0,0,0,6,4,0,17,0,0,1,0,0,0,0,0,0,0,0,1,2,0,119,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,53,0,2,0,209,0,0,0,653,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,84205,8
3500,com.aaa.bayasys.aaaprofitanalytics,0,0,18,0,0,10,0,0,100,0,0,17,0,4,0,177,4,0,197,0,2,7,0,0,0,0,0,0,1,0,4,184,0,937,7,0,3,6,0,0,0,220,0,0,0,0,0,0,0,0,113,0,25,0,50774,0,0,0,1153,0,2,0,0,0,0,349,0,0,0,0,0,0,0,0,0,242,0,0,0,2,7,0,7,0,0,95212,84
3501,com.AAATAXI,0,0,0,0,0,0,0,0,69,0,0,5,0,0,0,3,6,0,16,0,0,1,0,0,0,0,0,0,0,0,13,127,0,802,0,0,2,0,0,0,0,73,0,0,0,0,0,0,0,0,45,0,3,0,84478,0,0,0,1799,1007,0,0,0,0,24,1053,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,117383,1376
3502,com.aafi.ilmulaadaad,0,0,26,0,0,0,0,0,921,8,1,254,0,0,0,346,8,0,517,0,0,98,0,0,0,0,0,0,0,2,23,6803,0,9955,4,0,4,61,0,0,0,979,0,0,0,0,0,0,0,0,939,0,115,0,208038,0,0,0,6341,4419,6,0,0,0,106,7537,0,0,4,0,0,0,1,8,1,600,0,0,0,0,98,0,4,0,0,155645,2446
3503,com.aa.generaladaptiveapps,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8,0,16,0,0,2,0,0,0,0,0,0,0,0,0,8,0,1004,0,0,3,0,0,0,0,38,0,0,0,0,0,0,0,0,139,0,4,0,125894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,1380,0
3504,com.aals.eventapp,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,com.aao.cea.prod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,com.aardman.cityrush,0,0,35,0,0,3,0,0,120,22,1,11,0,0,0,41,0,0,69,0,3,0,0,0,0,0,0,0,0,6,15,27043,0,3254,9,0,0,4,2,0,0,100,0,0,0,0,0,0,0,0,28,0,49,6,348551,0,0,0,9457,0,11,2,0,0,12,411,0,0,4,0,0,0,1,22,1,170,0,0,0,3,0,0,9,0,0,131362,42
3507,com.aardvark.wallpaper.picture.image.aardvark.photo.best.hd.wallpapers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,com.aarishapps.afsanaizzatkichadar.jiyaabbasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,com.aarishapps.mohabbatkapekar.jiyaabbasi,0,0,301,0,0,112,0,0,885,48,12,80,0,56,0,1153,12,0,1206,0,29,69,0,0,0,0,0,0,0,12,139,1975,0,4347,87,0,64,40,0,0,0,841,0,0,0,0,0,0,0,0,694,0,222,12,195677,0,0,0,4554,2175,28,0,0,0,70,3077,0,0,12,0,0,0,12,48,12,1949,0,0,0,29,69,0,87,0,0,150001,1596
3510,com.aarishapps.yehqasoormerahai.jiyaabbasi,0,0,281,0,0,112,0,0,863,48,12,75,0,56,0,1140,12,0,1169,0,29,66,0,0,0,0,0,0,0,12,139,1902,0,4285,87,0,64,40,0,0,0,812,0,0,0,0,0,0,0,0,700,0,203,12,243575,0,0,0,4605,2023,28,0,0,0,70,3095,0,0,12,0,0,0,12,48,12,1912,0,0,0,29,66,0,87,0,0,153649,1676
3511,com.aaronicsubstances.niv1984,0,0,21,0,0,2,0,0,322,8,0,96,0,0,0,116,6,0,115,0,2,1,0,0,0,0,0,0,1,2,16,355,0,1781,3,0,2,5,4,0,0,277,0,0,0,0,0,0,0,0,224,0,19,3,176314,1,0,0,2082,1038,4,0,0,0,48,1798,0,0,2,0,0,0,0,8,4,166,0,0,0,2,1,0,2,0,0,158889,2042
3512,com.aarupa,0,0,0,0,0,0,0,0,17,0,0,5,0,0,0,8,6,0,16,0,0,2,0,0,0,0,0,0,0,0,1,941,0,2900,0,0,2,0,0,0,0,112,0,0,0,0,0,0,0,0,21,0,4,0,747965,0,0,0,4225,3040,0,0,0,0,0,2364,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,338975,9440
3513,com.aarurobot,0,0,53,0,0,62,0,0,227,0,0,26,0,34,0,542,8,0,499,0,11,28,0,0,0,0,0,0,0,0,12,483,0,1404,45,0,4,17,0,0,0,207,0,0,0,0,0,0,0,0,172,0,75,0,56240,0,0,0,1352,0,11,0,0,0,0,360,0,0,0,0,0,0,0,0,0,618,0,0,0,11,28,0,45,0,0,99035,90
3514,com.abacusChampAcademy.somoroInnovation.abacus,0,0,0,0,0,0,0,0,88,0,0,29,0,0,0,27,8,0,50,0,0,2,0,0,0,0,0,0,0,0,1,8,0,793,0,0,4,0,0,0,0,141,0,0,0,0,0,0,0,0,88,0,4,0,59386,0,0,0,1336,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,56,0,0,0,0,2,0,0,0,0,94835,80
3515,com.abacus.puzzle,0,0,39,0,0,20,0,0,178,0,1,35,0,12,0,247,6,0,272,0,2,12,0,0,0,0,0,0,0,0,21,261,0,720,14,0,3,6,0,0,0,152,0,0,0,0,0,0,0,0,200,0,40,0,30435,0,0,0,1034,0,2,0,0,0,0,324,0,0,0,0,0,0,1,0,1,314,0,0,0,2,12,0,14,0,0,97205,50
3516,com.abaris.ouview,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,com.abasusa.crm,0,0,15,0,0,7,0,0,80,0,0,16,0,0,0,14,4,0,103,0,7,1,0,0,0,0,0,0,0,0,8,81,0,676,8,0,1,0,0,0,0,157,0,0,0,0,0,0,0,0,92,0,12,0,59524,1,0,0,1099,0,7,0,0,0,0,365,0,0,0,0,0,0,0,0,0,117,0,0,0,7,1,0,7,0,0,100697,382
3518,com.abas_usa.Production,0,0,12,0,0,0,0,0,29,0,0,11,0,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,692,0,126,1,0,1,25,0,0,0,51,0,0,0,0,0,0,0,0,39,0,5,0,1071,0,0,0,786,0,1,0,0,0,0,406,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,1,0,0,82340,18
3519,com.abatextermination,0,0,0,0,0,0,0,0,49,0,0,20,0,0,0,18,8,0,97,0,0,2,0,0,0,0,0,0,0,0,1,2,0,673,0,0,3,0,0,0,0,52,0,0,0,0,0,0,0,0,29,0,4,0,59054,0,0,0,1530,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,103,0,0,0,0,2,0,0,0,0,96734,4
3520,com.abaty,0,0,14,0,0,9,0,0,47,0,0,6,0,4,0,72,6,0,91,0,3,5,0,0,0,0,0,0,0,0,4,2173,0,4569,7,0,3,2,0,0,0,73,0,0,0,0,0,0,0,0,72,0,14,0,144742,0,0,0,12257,0,3,0,0,0,0,391,0,0,0,0,0,0,0,0,0,110,0,0,0,3,5,0,7,0,0,100192,18
3521,com.abbasitv.abbasitvapp,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
3522,com.abb.connect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,com.abb.freeathome,0,0,4,0,0,1,0,0,35,0,0,8,0,0,0,8,0,0,39,0,1,0,0,0,0,0,0,0,0,0,16,24,0,974,1,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,26,0,11,0,109921,0,0,0,1638,0,1,0,10,0,0,403,0,0,4,0,0,0,0,16,0,40,0,0,0,1,0,0,1,0,0,98364,114
3524,com.abbott.AWM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3525,com.abbott.nutrition.mioapp,0,0,0,0,0,0,0,0,42,0,0,5,0,0,0,3,6,0,16,0,0,1,0,0,0,0,0,0,0,0,2,65,0,415,0,0,2,0,0,0,0,70,0,0,0,0,0,0,0,0,45,0,3,0,44958,0,0,0,1053,420,0,0,0,0,13,640,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,100958,670
3526,com.abbreviations.android,0,0,22,0,0,0,0,0,431,49,6,72,0,0,0,255,10,0,366,0,0,58,0,0,0,0,0,0,0,13,55,1475,0,2540,7,0,5,36,0,0,0,479,0,0,0,0,0,0,0,0,493,0,84,4,157840,0,0,0,3523,1202,1,0,0,0,67,1772,0,0,22,0,0,0,6,49,6,422,0,0,0,0,58,0,7,0,0,127817,946
3527,com.abb.spider,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,140,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,19,0,1,0,308,0,0,0,783,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,86261,4
3528,com.abdesthocasi.zopoz.com,0,0,6,0,0,2,0,0,136,4,5,30,0,0,0,60,6,0,169,0,0,1,0,0,0,0,0,0,0,1,31,134,0,1016,1,0,1,12,0,0,0,196,0,0,0,0,0,0,0,0,266,0,8,0,54571,1,0,0,1506,1,0,0,0,0,2,414,0,0,2,0,0,0,5,4,5,211,0,0,0,0,1,0,0,0,0,94527,114
3529,com.abdula.pranabreath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,com.abe.app,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3531,com.abelandlula.agent,0,0,0,0,0,0,0,0,98,0,0,21,0,0,0,24,6,0,17,0,0,2,0,0,0,0,0,0,0,0,1,104,0,881,0,0,2,0,0,0,0,82,0,0,0,0,0,0,0,0,57,0,4,0,186339,0,0,0,1608,1050,0,0,0,0,21,1031,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0,0,116408,1414
3532,com.abelcoachinginstitute.app,0,0,0,0,0,0,0,0,21,0,0,8,0,0,0,6,4,0,17,0,0,1,0,0,0,0,0,0,0,0,1,2,0,114,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,52,0,2,0,238,0,0,0,682,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,84859,8
3533,com.abernethylaurels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,com.abhaysmitrapahili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,com.abhi.aawasyojana,0,0,6,0,0,0,0,0,361,0,0,65,0,0,0,152,14,0,230,0,0,44,0,0,0,0,0,0,0,0,5,2686,0,4574,1,0,5,15,0,0,0,458,0,0,0,0,0,0,0,0,463,0,75,0,111284,0,0,0,5311,2843,1,0,0,0,44,4461,0,0,0,0,0,0,0,0,0,264,0,0,0,0,44,0,1,0,0,142641,1482
3536,com.abhyasmitrachouthi,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3537,com.abhyasmitradusri,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
3538,com.abhyasmitrapachvi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,com.abhyasmitrasatvi,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
3540,com.abhyasmitratisri,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3541,com.abidal.network,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0
3542,com.abid_al_ryk.check_iqama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,com.abide.magellantv,0,0,116,0,0,48,0,0,397,7,2,38,0,24,0,477,8,0,593,0,10,23,0,0,0,0,0,0,0,2,77,532,0,1357,42,0,21,12,1,0,0,452,0,0,0,0,0,0,0,0,383,0,113,2,74726,0,0,0,3145,0,20,0,0,0,4,1359,0,0,1,0,0,0,2,7,4,699,0,0,0,10,23,0,42,0,0,116738,420
3544,com.abir.android.universalwebview,0,0,34,0,0,26,0,0,177,4,0,26,0,12,0,254,8,0,216,0,8,19,0,0,0,0,0,0,0,1,13,297,0,621,26,0,4,30,0,0,0,167,0,0,0,0,0,0,0,0,151,0,42,0,38692,0,0,0,1101,390,9,0,0,0,11,900,0,0,2,0,0,0,0,4,0,295,0,0,0,8,19,0,26,0,0,100243,446
3545,com.abir.ayatulqursi,0,0,25,0,0,1,0,0,965,15,1,229,0,0,0,324,10,0,561,0,1,104,0,0,0,0,0,0,0,4,28,5417,0,10774,5,0,5,64,0,0,0,1147,0,0,0,0,0,0,0,0,1035,0,140,1,322748,0,0,0,8123,5295,5,0,0,0,108,8201,0,0,6,0,0,0,1,15,1,651,0,0,0,1,104,0,5,0,0,177645,2788
3546,com.abir.dowa,0,0,20,0,0,0,0,0,749,4,0,121,0,0,0,235,10,0,545,0,0,75,0,0,0,0,0,0,0,1,14,4208,0,8004,5,0,5,51,0,0,0,1078,0,0,0,0,0,0,0,0,881,0,145,1,280230,0,0,0,11060,5831,1,0,0,0,99,7703,0,0,1,0,0,0,0,4,0,624,0,0,0,0,75,0,5,0,0,193418,2880
3547,com.abir.janaja,0,0,23,0,0,1,0,0,756,7,0,127,0,0,0,243,10,0,518,0,1,73,0,0,0,0,0,0,0,2,21,5716,0,7611,1,0,5,36,0,0,0,923,0,0,0,0,0,0,0,0,849,0,160,0,148934,0,0,0,8888,4850,4,0,0,0,95,7651,0,0,3,0,0,0,0,7,0,587,0,0,0,1,73,0,1,0,0,161679,2164
3548,com.abit.abitrader,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,5,0
3549,com.able.bluetoothprinter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,com.able.global,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,com.ablerhealth,0,0,49,0,0,16,0,0,296,4,0,29,0,8,0,168,8,0,309,0,4,9,0,0,0,0,0,0,0,1,15,251,0,1393,13,0,4,4,1,0,0,328,0,0,0,0,0,0,0,0,262,0,34,1,133807,0,0,0,1569,0,12,0,0,0,2,353,0,0,1,0,0,0,0,4,0,356,0,0,0,4,9,0,13,0,0,134958,42
3552,com.ablution.androidsuite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,com.abm.AbelPintos,0,0,0,0,0,0,0,0,133,0,0,39,0,0,0,25,6,0,139,0,0,1,0,0,0,0,0,0,0,0,1,537,0,1272,0,0,3,0,0,0,0,244,0,0,0,0,0,0,0,0,239,0,3,0,48786,0,0,0,1256,3,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,143,0,0,0,0,1,0,0,0,0,95906,100
3554,com.abnamro.grip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,com.abnamro.nl.mobile.payments,0,0,0,0,0,0,0,0,51,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,42,0,46,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0
3556,com.abnamro.privatebanking.belgium,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3557,com.abn.radio,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
3558,com.aboveground.effectswizard,0,0,0,0,0,0,0,0,35,0,0,15,0,0,0,13,6,0,59,0,0,1,0,0,0,0,0,0,0,0,1,622,0,756,0,0,15,0,0,0,0,59,0,0,0,0,0,0,0,0,169,0,3,0,50495,0,0,0,1832,1,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,63,0,0,0,0,1,0,0,0,0,97905,20
3559,com.abreuvoir.abreuvoir,0,0,8,0,0,0,0,0,72,0,0,21,0,0,0,19,8,0,96,0,0,2,0,0,0,0,0,0,0,0,1,20,0,942,0,0,3,0,0,0,0,132,0,0,0,0,0,0,0,0,58,0,4,0,40866,0,0,0,1323,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,102,0,0,0,0,2,0,0,0,0,93411,40
3560,com.absbee.losebellyfat,0,0,40,0,0,31,0,0,155,0,0,26,0,16,0,288,8,0,321,0,7,16,0,0,0,0,0,0,0,0,8,285,0,813,23,0,40,8,0,0,0,144,0,0,0,0,0,0,0,0,89,0,41,0,66086,0,0,0,1193,2,7,0,0,0,0,291,0,0,0,0,0,0,0,0,0,390,0,0,0,7,16,0,23,0,0,110280,42
3561,com.absher.rider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,com.absinthe.kage,0,0,0,0,0,0,0,0,41,0,0,13,0,0,0,11,8,0,34,0,0,2,0,0,0,0,0,0,0,0,1,8,0,2861,0,0,3,0,0,0,0,85,0,0,0,0,0,0,0,0,40,0,4,0,528293,0,0,0,4136,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0,0,0,0,270140,26
3563,com.absolute5_2019.it,0,0,0,0,0,0,0,0,139,0,0,7,0,0,0,4,6,0,16,0,0,1,0,0,0,0,0,0,0,0,1,173,0,4237,0,0,2,6,0,0,0,122,0,0,0,0,0,0,0,0,86,0,4,0,135006,0,0,0,11400,6272,1,0,0,0,63,7745,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,133885,1976
